phase_v2,FP_between,smooth_fit,smooth_se,smooth_lo,smooth_hi,linear_fit,linear_se,linear_lo,linear_hi,centered_at_FP_between
2008-2015,8.649897743841244,-0.028732542180646227,0.015562071568185737,-0.05923420245429027,0.0017691180929978179,-0.016246863443237947,0.17408865237699672,-0.3574606221021515,0.3249668952156756,8.966104274930782
2008-2015,8.68903745070836,-0.026030360071592533,0.015346063525440844,-0.05610864458145659,0.004047924438271521,-0.01421600551283314,0.1748763817842927,-0.35697371381004683,0.32854170278438055,8.966104274930782
2008-2015,8.728177157575477,-0.023054865032426437,0.01512273338388686,-0.05269542246484468,0.006585692399991811,-0.012185147582428446,0.17566411119158867,-0.35648680551794226,0.33211651035308537,8.966104274930782
2008-2015,8.767316864442591,-0.019813888194011794,0.014894074125906204,-0.049006273480787954,0.009378497092764365,-0.010154289652023751,0.17645184059888464,-0.35599989722583764,0.33569131792179013,8.966104274930782
2008-2015,8.806456571309708,-0.016316755936479868,0.014663126208353755,-0.04505648330485323,0.012422971431893491,-0.008123431721618946,0.17723957000618065,-0.355512988933733,0.3392661254904951,8.966104274930782
2008-2015,8.845596278176824,-0.01257404753113854,0.014433830052431394,-0.04086435443390407,0.015716259371626993,-0.00609257379121414,0.17802729941347661,-0.35502608064162827,0.3428409330592,8.966104274930782
2008-2015,8.884735985043939,-0.008597409706368582,0.014210861917406368,-0.03645069906448506,0.0192558796517479,-0.0040617158608095005,0.17881502882077258,-0.35453917234952376,0.34641574062790476,8.966104274930782
2008-2015,8.923875691911055,-0.00440070775529533,0.013999823784114601,-0.03184036237215995,0.02303894686156929,-0.0020308579304048058,0.17960275822806857,-0.3540522640574192,0.3499905481966096,8.966104274930782
2008-2015,8.963015398778172,0,0.013806976152345928,-0.02706167325859802,0.02706167325859802,0,0.18039048763536455,-0.3535653557653145,0.3535653557653145,8.966104274930782
2008-2015,9.002155105645288,0.004587039191404872,0.013638735361607247,-0.022144882117345333,0.03131896050015508,0.0020308579304048613,0.18117821704266054,-0.3530784474732098,0.35714016333401954,8.966104274930782
2008-2015,9.041294812512405,0.00934198208405991,0.013501030623512773,-0.017120037938025124,0.03580400210614494,0.004061715860809556,0.18196594644995653,-0.35259153918110525,0.36071497090272436,8.966104274930782
2008-2015,9.08043451937952,0.014245288760859308,0.01339906373810985,-0.012016876165835997,0.04050745368755461,0.00609257379121414,0.1827536758572525,-0.35210463088900074,0.364289778471429,8.966104274930782
2008-2015,9.119574226246636,0.019276297380445156,0.013336940486721405,-0.006864105973528798,0.04541670073441911,0.008123431721618946,0.18354140526454846,-0.351617722596896,0.3678645860401339,8.966104274930782
2008-2015,9.158713933113752,0.02441358092116116,0.013317229778025928,-0.0016881894437696596,0.050515351286091977,0.010154289652023807,0.18432913467184447,-0.35113081430479137,0.371439393608839,8.966104274930782
2008-2015,9.197853639980867,0.02963530894095086,0.013340631352355388,0.003487671490334302,0.05578294639156742,0.012185147582428446,0.1851168640791404,-0.35064390601268675,0.37501420117754364,8.966104274930782
2008-2015,9.236993346847983,0.03491929329935847,0.013405939598951432,0.008643651685413666,0.06119493491330328,0.01421600551283314,0.18590459348643643,-0.35015699772058223,0.3785890087462485,8.966104274930782
2008-2015,9.2761330537151,0.04024321522007122,0.013510025898855435,0.013763564458314566,0.06672286598182786,0.016246863443237947,0.1866923228937324,-0.34967008942847755,0.38216381631495344,8.966104274930782
2008-2015,9.315272760582216,0.04558480202178637,0.013648174972861695,0.01883437907497745,0.07233522496859529,0.018277721373642752,0.1874800523010284,-0.3491831811363729,0.3857386238836584,8.966104274930782
2008-2015,9.354412467449333,0.050921975864281356,0.01381457162106795,0.023845415486988174,0.07799853624157455,0.020308579304047447,0.1882677817083244,-0.34869627284426835,0.38931343145236325,8.966104274930782
2008-2015,9.393552174316447,0.05623280829547907,0.014002466829503533,0.028787973309652142,0.08367764328130599,0.022339437234452142,0.18905551111562033,-0.34820936455216367,0.39288823902106795,8.966104274930782
2008-2015,9.432691881183564,0.06149558905417412,0.014204558882808726,0.03365465364386902,0.08933652446447922,0.024370295164856948,0.18984324052291632,-0.34772245626005904,0.39646304658977294,8.966104274930782
2008-2015,9.47183158805068,0.06668951762823244,0.014413773999509175,0.03843852058919446,0.09494051466727042,0.026401153095261753,0.1906309699302123,-0.34723554796795436,0.40003785415847787,8.966104274930782
2008-2015,9.510971294917796,0.07179466581731375,0.014623621624087474,0.0431323674341023,0.1004569642005252,0.028432011025666448,0.1914186993375083,-0.3467486396758498,0.4036126617271827,8.966104274930782
2008-2015,9.550111001784913,0.07679255843875263,0.014828768515399196,0.047728172148570204,0.10585694472893506,0.030462868956071254,0.1922064287448043,-0.34626173138374516,0.40718746929588767,8.966104274930782
2008-2015,9.589250708652028,0.08166525176246929,0.015024961701805653,0.05221632682693021,0.11111417669800837,0.03249372688647589,0.19299415815210025,-0.3457748230916406,0.4107622768645924,8.966104274930782
2008-2015,9.628390415519144,0.08639528676952464,0.015209252378283876,0.056585152108088246,0.11620542143096103,0.034524584816880755,0.19378188755939624,-0.34528791479953586,0.41433708443329736,8.966104274930782
2008-2015,9.66753012238626,0.09096545327526795,0.015380164954421372,0.06082032996460206,0.12111057658593384,0.03655544274728545,0.19456961696669223,-0.3448010065074313,0.4179118920020022,8.966104274930782
2008-2015,9.706669829253375,0.09535968895955835,0.015538260164840861,0.06490469903647025,0.12581467888264644,0.038586300677690144,0.1953573463739882,-0.3443140982153267,0.421486699570707,8.966104274930782
2008-2015,9.7458095361204915,0.09956383404685606,0.015686630344534016,0.0688180385715694,0.13030962952214273,0.04061715860809484,0.19614507578128418,-0.34382718992322214,0.4250615071394118,8.966104274930782
2008-2015,9.784949242987608,0.10356567650212908,0.01583110123015927,0.07253671809101692,0.13459463491324125,0.042648016538499756,0.19693280518858017,-0.34334028163111735,0.42863631470811686,8.966104274930782
2008-2015,9.824088949854724,0.10735434557838305,0.015980167477084327,0.07603321732329776,0.13867547383346834,0.04467887446890445,0.19772053459587616,-0.34285337333901283,0.43221112227682174,8.966104274930782
2008-2015,9.86322865672184,0.1109217409135092,0.016145396905598186,0.07927676297853675,0.14256671884848165,0.046709732399309145,0.19850826400317212,-0.3423664650469082,0.4357859298455265,8.966104274930782
2008-2015,9.902368363588955,0.11426368895913508,0.016341480455174473,0.08223438726699311,0.14629299065127704,0.04874059032971384,0.19929599341046808,-0.3418795567548036,0.43936073741423126,8.966104274930782
2008-2015,9.941508070456072,0.1173786926014194,0.01658533387122243,0.08487143821382342,0.14988594698901536,0.050771448260118646,0.20008372281776407,-0.3413926484626989,0.4429355449829362,8.966104274930782
2008-2015,9.980647777323188,0.12026787834211419,0.01689525397220855,0.08715318055658544,0.15338257612764294,0.05280230619052334,0.20087145222506006,-0.3409057401705944,0.44651035255164107,8.966104274930782
2008-2015,10.019787484190303,0.1229347084622818,0.017289760478045247,0.08904677792531313,0.15682263899925047,0.054833164120928146,0.20165918163235605,-0.3404188318784897,0.450085160120346,8.966104274930782
2008-2015,10.05892719105742,0.1253841004478059,0.017786214468526598,0.09052312008949377,0.16024508080611805,0.05686402205133284,0.202446911039652,-0.3399319235863851,0.45365996768905076,8.966104274930782
2008-2015,10.098066897924536,0.12762322046638735,0.01839972878205624,0.09155975205355713,0.16368668887921758,0.05889487998173765,0.203234640446948,-0.33944501529428045,0.45723477525775574,8.966104274930782
2008-2015,10.137206604791652,0.12966181196247684,0.01914209059904646,0.09214331438834578,0.1671803095366079,0.06092573791214234,0.204022369854244,-0.3389581070021759,0.46080958282646056,8.966104274930782
2008-2015,10.176346311658769,0.13151160487520022,0.020020925603288102,0.09227059069275553,0.1707526190576449,0.06295659584254715,0.20481009926153998,-0.3384711987100712,0.4643843903951655,8.966104274930782
2008-2015,10.215486018525883,0.13318500802054178,0.021039382234351377,0.09194781884121309,0.17442219719987048,0.06498745377295184,0.20559782866883594,-0.33798429041796657,0.46795919796387025,8.966104274930782
2008-2015,10.254625725393,0.13469505586203073,0.022196456298822317,0.09119000151633899,0.17820011020772247,0.06701831170335654,0.20638555807613193,-0.33749738212586206,0.47153400553257513,8.966104274930782
2008-2015,10.293765432260116,0.13605553860595643,0.02348765847182365,0.09001972800118208,0.18209134921073078,0.06904916963376123,0.20717328748342795,-0.33701047383375754,0.47510881310128,8.966104274930782
2008-2015,10.33290513912723,0.13728089247121808,0.02490585443851686,0.08846541777172504,0.18609636717071112,0.07108002756416604,0.20796101689072388,-0.33652356554165275,0.4786836206699848,8.966104274930782
2008-2015,10.372044845994349,0.13838566819586046,0.026442060669281984,0.08655922928406777,0.19021210710765313,0.07311088549457084,0.20874874629801993,-0.33603665724954823,0.4822584282386899,8.966104274930782
2008-2015,10.411184552861464,0.13938433086663576,0.028086121936243914,0.0843355318715977,0.19443312986167383,0.07514174342497554,0.20953647570531586,-0.33554974895744355,0.4858332358073946,8.966104274930782
2008-2015,10.45032425972858,0.14029067861955152,0.029827431215920408,0.08182891343634752,0.19875244380275553,0.07717260135538023,0.21032420511261185,-0.335062840665339,0.48940804337609944,8.966104274930782
2008-2015,10.489463966595697,0.14111739311682323,0.031655543112213164,0.07907252861688543,0.20316225761676102,0.07920345928578515,0.21111193451990784,-0.3345759323732342,0.4929828509448045,8.966104274930782
2008-2015,10.528603673462811,0.14187633799284208,0.033560412035957936,0.07609793040236452,0.20765474558331964,0.08123431721618973,0.2118996639272038,-0.3340890240811297,0.4965576585135092,8.966104274930782
2008-2015,10.567743380329928,0.14257802816130452,0.035532730384219106,0.07293387660823507,0.21222217971437396,0.08326517514659454,0.21268739333449976,-0.333602115789025,0.5001324660822141,8.966104274930782
2008-2015,10.606883087197044,0.1432316368605133,0.03756406891423419,0.0696060617886143,0.2168572119324123,0.08529603307699923,0.21347512274179578,-0.3331152074969205,0.5037072736509189,8.966104274930782
2008-2015,10.646022794064159,0.14384596242531644,0.039646639448526096,0.0661385491062053,0.22155337574442757,0.08732689100740393,0.21426285214909171,-0.33262829920481585,0.5072820812196237,8.966104274930782
2008-2015,10.685162500931277,0.14442855362334164,0.041773533727058096,0.06255242751830778,0.2263046797283755,0.08935774893780885,0.21505058155638776,-0.33214139091271117,0.5108568887883289,8.966104274930782
2008-2015,10.724302207798392,0.1449865684788343,0.04393845831836923,0.058867190174830594,0.23110594678283797,0.09138860686821354,0.21583831096368372,-0.33165448262060654,0.5144316963570337,8.966104274930782
2008-2015,10.763441914665508,0.14552676224179195,0.04613568217517515,0.055100825178448665,0.23595269930513524,0.09341946479861823,0.2166260403709797,-0.33116757432850197,0.5180065039257384,8.966104274930782
2008-2015,10.802581621532624,0.14605400406784166,0.04836046112498397,0.05126750026287309,0.24084050787281025,0.09545032272902304,0.2174137697782757,-0.33068066603639734,0.5215813114944434,8.966104274930782
2008-2015,10.84172132839974,0.14657261131510602,0.050608614449941525,0.04737972699322063,0.2457654956369914,0.09748118065942762,0.21820149918557166,-0.3301937577442928,0.5251561190631481,8.966104274930782
2008-2015,10.880861035266856,0.147086901272978,0.052876297618479125,0.04344935794075891,0.25072444460519705,0.09951203858983254,0.21898922859286762,-0.329706849452188,0.5287309266318531,8.966104274930782
