seed,drop_frac,n_drop,n_keep,n_hauls,converged,phase,fp_slope,p_value
123,0.25,40,118,7780,TRUE,1985-1991,-0.032122671859397114,0.0892701283856711
123,0.25,40,118,7780,TRUE,1992-2001,0.03082181414678882,0.07225600845240643
123,0.25,40,118,7780,TRUE,2002-2007,0.1456832400068196,1.6655135935542053e-14
123,0.25,40,118,7780,TRUE,2008-2015,0.0716776777435846,5.18774784251302e-5
124,0.25,40,118,7829,TRUE,1985-1991,-0.025852677553914453,0.14625693464525155
124,0.25,40,118,7829,TRUE,1992-2001,0.02203385602968199,0.17655807150109673
124,0.25,40,118,7829,TRUE,2002-2007,0.1281802834237512,5.863084339191612e-13
124,0.25,40,118,7829,TRUE,2008-2015,0.0553309176344735,0.0011494668030394256
125,0.25,40,118,7891,TRUE,1985-1991,-0.0266155237095827,0.14835619217721452
125,0.25,40,118,7891,TRUE,1992-2001,2.43095045293424e-4,0.9884622413883972
125,0.25,40,118,7891,TRUE,2002-2007,0.12883901469763845,2.189842706642545e-12
125,0.25,40,118,7891,TRUE,2008-2015,0.04010585077452215,0.021465473871753783
126,0.25,40,118,7850,TRUE,1985-1991,-0.030769755282153588,0.06834968371854318
126,0.25,40,118,7850,TRUE,1992-2001,0.013064121617301291,0.39270216008400494
126,0.25,40,118,7850,TRUE,2002-2007,0.12668391592249675,7.378239717314816e-14
126,0.25,40,118,7850,TRUE,2008-2015,0.0544059588756339,5.464992465442824e-4
127,0.25,40,118,7713,TRUE,1985-1991,-0.025205199841079568,0.15515053598659978
127,0.25,40,118,7713,TRUE,1992-2001,0.022336559757145834,0.16983193996154397
127,0.25,40,118,7713,TRUE,2002-2007,0.12894429846151442,3.5106332453183725e-13
127,0.25,40,118,7713,TRUE,2008-2015,0.05514545931500453,9.785214659673064e-4
128,0.25,40,118,7999,TRUE,1985-1991,-0.04339761511974191,0.02007603198011341
128,0.25,40,118,7999,TRUE,1992-2001,-0.005914753020416573,0.7265071045006579
128,0.25,40,118,7999,TRUE,2002-2007,0.11441808811437645,4.807999438532375e-10
128,0.25,40,118,7999,TRUE,2008-2015,0.04703801112818226,0.007063392862409219
129,0.25,40,118,7801,TRUE,1985-1991,-0.016275283530904044,0.3570279047421675
129,0.25,40,118,7801,TRUE,1992-2001,0.020583256550732953,0.1981899940084345
129,0.25,40,118,7801,TRUE,2002-2007,0.1382727192878883,3.7431784216980465e-15
129,0.25,40,118,7801,TRUE,2008-2015,0.06382245244821655,1.294144877334064e-4
130,0.25,40,118,7809,TRUE,1985-1991,-0.008961574568809718,0.6018515266339814
130,0.25,40,118,7809,TRUE,1992-2001,0.03474686917401515,0.024265976859814565
130,0.25,40,118,7809,TRUE,2002-2007,0.14575960869941235,4.064051425917291e-17
130,0.25,40,118,7809,TRUE,2008-2015,0.06279075938825918,8.625528616240561e-5
131,0.25,40,118,7792,TRUE,1985-1991,-0.025669677958674364,0.16077834609925418
131,0.25,40,118,7792,TRUE,1992-2001,0.0065854323429808195,0.6893009658325242
131,0.25,40,118,7792,TRUE,2002-2007,0.11685357630148932,1.7180140975361484e-10
131,0.25,40,118,7792,TRUE,2008-2015,0.05037392609836977,0.0034699812554395823
132,0.25,40,118,7821,TRUE,1985-1991,-0.029321346727405693,0.10138667008168123
132,0.25,40,118,7821,TRUE,1992-2001,0.03378139547125965,0.04071263932823082
132,0.25,40,118,7821,TRUE,2002-2007,0.1637049058874668,7.495387946037797e-20
132,0.25,40,118,7821,TRUE,2008-2015,0.07634631354727188,7.765299780103777e-6
133,0.25,40,118,7844,TRUE,1985-1991,-0.014879720320605598,0.4202019664202484
133,0.25,40,118,7844,TRUE,1992-2001,0.02693266254009604,0.10382622037253213
133,0.25,40,118,7844,TRUE,2002-2007,0.12403888401550976,1.3382381315403385e-11
133,0.25,40,118,7844,TRUE,2008-2015,0.07505127447338668,1.2746671808381214e-5
134,0.25,40,118,7768,TRUE,1985-1991,-0.014693499450776346,0.4446710883017023
134,0.25,40,118,7768,TRUE,1992-2001,0.018012827834025642,0.31374946965028805
134,0.25,40,118,7768,TRUE,2002-2007,0.11472955410109982,3.266263123111224e-9
134,0.25,40,118,7768,TRUE,2008-2015,0.04682946853688226,0.010534596204550889
135,0.25,40,118,7856,TRUE,1985-1991,-0.02767355550675042,0.10748283936915044
135,0.25,40,118,7856,TRUE,1992-2001,0.014553099865061616,0.34825521063712234
135,0.25,40,118,7856,TRUE,2002-2007,0.12704863084965723,1.3045451396796318e-13
135,0.25,40,118,7856,TRUE,2008-2015,0.059710201744977376,2.2989110212304008e-4
136,0.25,40,118,7903,TRUE,1985-1991,-0.027438894667034138,0.12042714625355527
136,0.25,40,118,7903,TRUE,1992-2001,0.017604528973318056,0.2781883588829837
136,0.25,40,118,7903,TRUE,2002-2007,0.13020453697183632,1.7035849962107066e-13
136,0.25,40,118,7903,TRUE,2008-2015,0.05185536788117556,0.0019512494862721933
137,0.25,40,118,7734,TRUE,1985-1991,-0.03771683991942918,0.042106816550983944
137,0.25,40,118,7734,TRUE,1992-2001,0.01741861997282681,0.3034579136109089
137,0.25,40,118,7734,TRUE,2002-2007,0.11801161633219379,1.4942368038016918e-10
137,0.25,40,118,7734,TRUE,2008-2015,0.052835170507031425,0.0027430596970274947
138,0.25,40,118,7748,TRUE,1985-1991,-0.02687804659935821,0.12614425298017654
138,0.25,40,118,7748,TRUE,1992-2001,0.007028634605984643,0.6616754077175612
138,0.25,40,118,7748,TRUE,2002-2007,0.12079583421287832,8.095419382627634e-12
138,0.25,40,118,7748,TRUE,2008-2015,0.057521944830221945,5.629706043937964e-4
139,0.25,40,118,7765,TRUE,1985-1991,-0.023009648337075677,0.17348863697772804
139,0.25,40,118,7765,TRUE,1992-2001,0.027072137575888843,0.07697557602839875
139,0.25,40,118,7765,TRUE,2002-2007,0.1240142418287825,1.9260139785456164e-13
139,0.25,40,118,7765,TRUE,2008-2015,0.05716731217744961,2.926587025110642e-4
140,0.25,40,118,7918,TRUE,1985-1991,-0.015432174714645386,0.38209233750607074
140,0.25,40,118,7918,TRUE,1992-2001,0.029011472672716407,0.07065047949914155
140,0.25,40,118,7918,TRUE,2002-2007,0.1416223400445434,1.1416186678050342e-15
140,0.25,40,118,7918,TRUE,2008-2015,0.06983871984281742,3.3053860099939516e-5
141,0.25,40,118,7842,TRUE,1985-1991,-0.02229000330790053,0.18824519832807865
141,0.25,40,118,7842,TRUE,1992-2001,0.014433114577363276,0.3562096165543071
141,0.25,40,118,7842,TRUE,2002-2007,0.11837127409281521,3.595978697330214e-12
141,0.25,40,118,7842,TRUE,2008-2015,0.041717325163749874,0.009307523241550058
142,0.25,40,118,7712,TRUE,1985-1991,-0.037726165669426846,0.037070078974160973
142,0.25,40,118,7712,TRUE,1992-2001,0.012488986218855504,0.4502654730151121
142,0.25,40,118,7712,TRUE,2002-2007,0.1407131539346722,7.0155904748003346e-15
142,0.25,40,118,7712,TRUE,2008-2015,0.06680289871902892,8.366209880979346e-5
143,0.25,40,118,7747,TRUE,1985-1991,-0.026986488696596665,0.13264241970833757
143,0.25,40,118,7747,TRUE,1992-2001,0.025089651446308044,0.12012689248468612
143,0.25,40,118,7747,TRUE,2002-2007,0.1419601179491038,1.6101664414280232e-15
143,0.25,40,118,7747,TRUE,2008-2015,0.06516499876541765,1.070277702727133e-4
144,0.25,40,118,7698,TRUE,1985-1991,-0.02654940661775539,0.1223253216839446
144,0.25,40,118,7698,TRUE,1992-2001,0.018232109500471366,0.2381237577330007
144,0.25,40,118,7698,TRUE,2002-2007,0.13982781501131641,2.677538443544234e-16
144,0.25,40,118,7698,TRUE,2008-2015,0.0609911281863159,1.3019744210568702e-4
145,0.25,40,118,7837,TRUE,1985-1991,-0.020102031738991177,0.2719996606607662
145,0.25,40,118,7837,TRUE,1992-2001,0.0063570142083965026,0.7030989491876719
145,0.25,40,118,7837,TRUE,2002-2007,0.11682517062095797,1.8353553689312498e-10
145,0.25,40,118,7837,TRUE,2008-2015,0.047154891523028944,0.00607508237697739
146,0.25,40,118,7798,TRUE,1985-1991,-0.02005071407335546,0.2506412804378633
146,0.25,40,118,7798,TRUE,1992-2001,0.0113762887157124,0.47383847341125923
146,0.25,40,118,7798,TRUE,2002-2007,0.12854684100152125,1.3739577940865177e-13
146,0.25,40,118,7798,TRUE,2008-2015,0.059066790251337556,3.1520619450008786e-4
147,0.25,40,118,7866,TRUE,1985-1991,-0.03802266431984947,0.036491418707518875
147,0.25,40,118,7866,TRUE,1992-2001,-0.0065250800572919515,0.6964337745384643
147,0.25,40,118,7866,TRUE,2002-2007,0.12282738749499819,1.3305721481166829e-11
147,0.25,40,118,7866,TRUE,2008-2015,0.04738542390235633,0.005687943594874769
148,0.25,40,118,7630,TRUE,1985-1991,-0.012358811365245052,0.47427805782188454
148,0.25,40,118,7630,TRUE,1992-2001,0.024094490256894766,0.12124874626201851
148,0.25,40,118,7630,TRUE,2002-2007,0.15054422900771175,2.4737348057049176e-18
148,0.25,40,118,7630,TRUE,2008-2015,0.078902836239047,9.470509302349904e-7
149,0.25,40,118,7817,TRUE,1985-1991,-0.027708719488199602,0.10769400915066578
149,0.25,40,118,7817,TRUE,1992-2001,0.008904356882985538,0.5704541696884267
149,0.25,40,118,7817,TRUE,2002-2007,0.11990493351751576,3.650933639267735e-12
149,0.25,40,118,7817,TRUE,2008-2015,0.047469910248117794,0.0035697957734174587
150,0.25,40,118,7834,TRUE,1985-1991,-0.038858283805571166,0.03796735763605362
150,0.25,40,118,7834,TRUE,1992-2001,0.009580194268872438,0.5792691416905872
150,0.25,40,118,7834,TRUE,2002-2007,0.11362972412019384,1.31403674567032e-9
150,0.25,40,118,7834,TRUE,2008-2015,0.03211539315110739,0.07016286509875767
151,0.25,40,118,7901,TRUE,1985-1991,-0.02278984913805932,0.20424634988299947
151,0.25,40,118,7901,TRUE,1992-2001,0.012563874927187291,0.43918547072047176
151,0.25,40,118,7901,TRUE,2002-2007,0.12108797968852875,8.575001364022864e-12
151,0.25,40,118,7901,TRUE,2008-2015,0.05580986755242466,0.0010359411670724209
152,0.25,40,118,7834,TRUE,1985-1991,-0.007451922603109362,0.690281801141235
152,0.25,40,118,7834,TRUE,1992-2001,0.015311861791904361,0.37608977013936035
152,0.25,40,118,7834,TRUE,2002-2007,0.10907517563342549,7.761442762125863e-9
152,0.25,40,118,7834,TRUE,2008-2015,0.05141395351712355,0.003994906784510496
153,0.25,40,118,7769,TRUE,1985-1991,-0.03861420432384838,0.031166785243215363
153,0.25,40,118,7769,TRUE,1992-2001,0.008299670969584533,0.6093970249897505
153,0.25,40,118,7769,TRUE,2002-2007,0.12550894426368076,9.995150444311505e-13
153,0.25,40,118,7769,TRUE,2008-2015,0.052868644438533174,0.0014774181976891254
154,0.25,40,118,7835,TRUE,1985-1991,-0.0358362319640968,0.0372122722095221
154,0.25,40,118,7835,TRUE,1992-2001,0.015435217455184676,0.3269857111699592
154,0.25,40,118,7835,TRUE,2002-2007,0.128076893178741,9.576537556651971e-14
154,0.25,40,118,7835,TRUE,2008-2015,0.05670384858717871,4.8490969932163803e-4
155,0.25,40,118,7787,TRUE,1985-1991,-0.033564762550457164,0.08001997365426232
155,0.25,40,118,7787,TRUE,1992-2001,0.015561442816278984,0.37672308281776723
155,0.25,40,118,7787,TRUE,2002-2007,0.11392327051339819,2.7224424986998097e-9
155,0.25,40,118,7787,TRUE,2008-2015,0.03785779611542783,0.0381573886878167
156,0.25,40,118,7841,TRUE,1985-1991,-0.040575643534268006,0.025130000781639836
156,0.25,40,118,7841,TRUE,1992-2001,-0.012139320158653884,0.4649051278177101
156,0.25,40,118,7841,TRUE,2002-2007,0.1012022541135004,2.5614574715619135e-8
156,0.25,40,118,7841,TRUE,2008-2015,0.015294835244554043,0.37324533756384565
157,0.25,40,118,7698,TRUE,1985-1991,-0.04032766611583083,0.02659712821491423
157,0.25,40,118,7698,TRUE,1992-2001,0.007384088138902886,0.6550096657918747
157,0.25,40,118,7698,TRUE,2002-2007,0.10445170936684053,6.510368268615766e-9
157,0.25,40,118,7698,TRUE,2008-2015,0.03829587407310299,0.02514875351498476
158,0.25,40,118,7644,TRUE,1985-1991,-0.04374806690367457,0.021670364702620282
158,0.25,40,118,7644,TRUE,1992-2001,-7.055166158394244e-5,0.996731472957817
158,0.25,40,118,7644,TRUE,2002-2007,0.125712176374641,3.571896085951779e-11
158,0.25,40,118,7644,TRUE,2008-2015,0.04937295970472798,0.005091148965945539
159,0.25,40,118,7724,TRUE,1985-1991,-0.03844422205083941,0.04341424962065098
159,0.25,40,118,7724,TRUE,1992-2001,0.01072144481594052,0.5392594807430657
159,0.25,40,118,7724,TRUE,2002-2007,0.11712797445295517,8.636048779807101e-10
159,0.25,40,118,7724,TRUE,2008-2015,0.03876028414709521,0.030381046759330912
160,0.25,40,118,7857,TRUE,1985-1991,-0.02204456361681169,0.2431238551905057
160,0.25,40,118,7857,TRUE,1992-2001,0.023512213246490925,0.1846645699942644
160,0.25,40,118,7857,TRUE,2002-2007,0.1365670313636657,1.6535901972946589e-12
160,0.25,40,118,7857,TRUE,2008-2015,0.059455943585083174,0.0012162443468399845
161,0.25,40,118,7716,TRUE,1985-1991,-0.012541223906499692,0.4652765207094557
161,0.25,40,118,7716,TRUE,1992-2001,0.029431324841890524,0.05854320483022567
161,0.25,40,118,7716,TRUE,2002-2007,0.13944543559111353,4.3201942390560116e-16
161,0.25,40,118,7716,TRUE,2008-2015,0.0727159895860649,5.4220320872856e-6
162,0.25,40,118,7786,TRUE,1985-1991,-0.027734250436737846,0.10980189067059676
162,0.25,40,118,7786,TRUE,1992-2001,0.0073136206146906,0.6441673775441978
162,0.25,40,118,7786,TRUE,2002-2007,0.12808043318972295,1.2834350108032654e-13
162,0.25,40,118,7786,TRUE,2008-2015,0.05942516217578993,2.594038329885842e-4
163,0.25,40,118,7870,TRUE,1985-1991,-0.01688000805494219,0.3493591090094957
163,0.25,40,118,7870,TRUE,1992-2001,0.017137118301799897,0.2989818715946708
163,0.25,40,118,7870,TRUE,2002-2007,0.12469368276220294,4.7145424056125e-12
163,0.25,40,118,7870,TRUE,2008-2015,0.048517560023649375,0.004216963379508298
164,0.25,40,118,7846,TRUE,1985-1991,-0.005323855531170918,0.7831417836920099
164,0.25,40,118,7846,TRUE,1992-2001,0.005610265664209487,0.7493739520049854
164,0.25,40,118,7846,TRUE,2002-2007,0.11307518744121713,3.6798254679435487e-9
164,0.25,40,118,7846,TRUE,2008-2015,0.054039656511598345,0.003160970120228525
165,0.25,40,118,7706,TRUE,1985-1991,-0.041195732520386746,0.03199568204570559
165,0.25,40,118,7706,TRUE,1992-2001,-0.006912617790824582,0.6983521014545049
165,0.25,40,118,7706,TRUE,2002-2007,0.10567578567197117,4.6964877192082e-8
165,0.25,40,118,7706,TRUE,2008-2015,0.03501560966694933,0.05805102880237459
166,0.25,40,118,7884,TRUE,1985-1991,-0.033128951704497964,0.0659362761292963
166,0.25,40,118,7884,TRUE,1992-2001,0.004081717501633941,0.8056660988918951
166,0.25,40,118,7884,TRUE,2002-2007,0.11665489574702444,1.295456907201789e-10
166,0.25,40,118,7884,TRUE,2008-2015,0.0412860799768424,0.016227363461000188
167,0.25,40,118,7828,TRUE,1985-1991,-0.01948170922258328,0.2871930037289582
167,0.25,40,118,7828,TRUE,1992-2001,0.02213124990669944,0.18636814430765217
167,0.25,40,118,7828,TRUE,2002-2007,0.12660616004996422,4.139997919095848e-12
167,0.25,40,118,7828,TRUE,2008-2015,0.05935126597447417,6.336189934198548e-4
168,0.25,40,118,7910,TRUE,1985-1991,-0.030726003312723293,0.09293608542227927
168,0.25,40,118,7910,TRUE,1992-2001,-0.0028503115755052592,0.8637505351576202
168,0.25,40,118,7910,TRUE,2002-2007,0.11006899521387459,1.2726324797534459e-9
168,0.25,40,118,7910,TRUE,2008-2015,0.038434226435977825,0.025289444881147913
169,0.25,40,118,7797,TRUE,1985-1991,-0.01789895512186778,0.32672601264057516
169,0.25,40,118,7797,TRUE,1992-2001,0.016406401193270193,0.32802826083700365
169,0.25,40,118,7797,TRUE,2002-2007,0.11225634299397108,5.67567042981006e-10
169,0.25,40,118,7797,TRUE,2008-2015,0.047651848368126935,0.0059449254999653905
170,0.25,40,118,7713,TRUE,1985-1991,-0.02181803375831817,0.2370682448541851
170,0.25,40,118,7713,TRUE,1992-2001,0.021019491276818996,0.21567462283023184
170,0.25,40,118,7713,TRUE,2002-2007,0.12730443944907152,1.2601484216975179e-11
170,0.25,40,118,7713,TRUE,2008-2015,0.05771245604146809,8.733192097479109e-4
171,0.25,40,118,7724,TRUE,1985-1991,-0.04408797099462949,0.01776446586109043
171,0.25,40,118,7724,TRUE,1992-2001,0.009805381082765456,0.5696574704472732
171,0.25,40,118,7724,TRUE,2002-2007,0.12690206958562117,1.1313843737746268e-11
171,0.25,40,118,7724,TRUE,2008-2015,0.05355924639798477,0.0024457836632076845
172,0.25,40,118,7835,TRUE,1985-1991,-0.01684761772589206,0.33333556943423753
172,0.25,40,118,7835,TRUE,1992-2001,0.01291096224919027,0.42010759250435076
172,0.25,40,118,7835,TRUE,2002-2007,0.1131448592876483,8.52720681828848e-11
172,0.25,40,118,7835,TRUE,2008-2015,0.04598066245145009,0.005427749961413507
173,0.25,40,118,7772,TRUE,1985-1991,-0.025438984092648973,0.18163340836258307
173,0.25,40,118,7772,TRUE,1992-2001,0.01780947166702077,0.3030480771226413
173,0.25,40,118,7772,TRUE,2002-2007,0.13681706529430912,4.122740725272028e-13
173,0.25,40,118,7772,TRUE,2008-2015,0.06717600368366937,1.6034648329434932e-4
174,0.25,40,118,7752,TRUE,1985-1991,-0.02345069437351761,0.1882465145936293
174,0.25,40,118,7752,TRUE,1992-2001,0.006379015288117382,0.6953134324965533
174,0.25,40,118,7752,TRUE,2002-2007,0.11103666260290816,3.503434248096731e-10
174,0.25,40,118,7752,TRUE,2008-2015,0.04018487097304363,0.016480664142909822
175,0.25,40,118,7843,TRUE,1985-1991,-0.04487991511611317,0.013493286571182381
175,0.25,40,118,7843,TRUE,1992-2001,0.0016677190520995103,0.9200392059289123
175,0.25,40,118,7843,TRUE,2002-2007,0.11194891731984394,6.915424302883154e-10
175,0.25,40,118,7843,TRUE,2008-2015,0.05302155773943895,0.0019157632562523087
176,0.25,40,118,7859,TRUE,1985-1991,-0.015970500924498785,0.3812380446806049
176,0.25,40,118,7859,TRUE,1992-2001,0.01644435856541637,0.32417443206743374
176,0.25,40,118,7859,TRUE,2002-2007,0.12506729984390527,5.0950151503874116e-12
176,0.25,40,118,7859,TRUE,2008-2015,0.0581516219817811,9.046087626125393e-4
177,0.25,40,118,7755,TRUE,1985-1991,-0.010755355000603022,0.5672857015180758
177,0.25,40,118,7755,TRUE,1992-2001,0.00848820085742625,0.6187462557892291
177,0.25,40,118,7755,TRUE,2002-2007,0.11018601717599928,2.6031326651978625e-9
177,0.25,40,118,7755,TRUE,2008-2015,0.053611283621827335,0.002552295661233506
178,0.25,40,118,7940,TRUE,1985-1991,-0.021541526194877533,0.21480334959844422
178,0.25,40,118,7940,TRUE,1992-2001,0.03105721278982238,0.04917452465740273
178,0.25,40,118,7940,TRUE,2002-2007,0.14713697371363504,3.5327202681973106e-17
178,0.25,40,118,7940,TRUE,2008-2015,0.07175069898063083,1.0993538310018233e-5
179,0.25,40,118,7770,TRUE,1985-1991,-0.0407092487450185,0.021961341702002223
179,0.25,40,118,7770,TRUE,1992-2001,7.280010013927182e-4,0.963867167877035
179,0.25,40,118,7770,TRUE,2002-2007,0.11851479919781172,1.1830921291616794e-11
179,0.25,40,118,7770,TRUE,2008-2015,0.05054433271205203,0.002659665685906658
180,0.25,40,118,7732,TRUE,1985-1991,-0.0018362972705070597,0.9176465209620168
180,0.25,40,118,7732,TRUE,1992-2001,0.029687893275993162,0.06311843794316763
180,0.25,40,118,7732,TRUE,2002-2007,0.1193991065070429,9.827641293295207e-12
180,0.25,40,118,7732,TRUE,2008-2015,0.05969814682351779,3.1615859688736276e-4
181,0.25,40,118,7896,TRUE,1985-1991,-0.042788837479884004,0.019926503514538257
181,0.25,40,118,7896,TRUE,1992-2001,0.007830921470154677,0.6431689621452585
181,0.25,40,118,7896,TRUE,2002-2007,0.12841301887728612,2.5426813107768654e-12
181,0.25,40,118,7896,TRUE,2008-2015,0.050132239240901474,0.004029057791141753
182,0.25,40,118,7854,TRUE,1985-1991,-0.03307781259736066,0.07362924971587781
182,0.25,40,118,7854,TRUE,1992-2001,0.01028327191398655,0.5364798960368531
182,0.25,40,118,7854,TRUE,2002-2007,0.12079399984073148,2.220718185417351e-11
182,0.25,40,118,7854,TRUE,2008-2015,0.04814263937612166,0.005233546535784452
183,0.25,40,118,7785,TRUE,1985-1991,-0.033244109370020515,0.08524246431609439
183,0.25,40,118,7785,TRUE,1992-2001,0.008100759132305346,0.6495511337174642
183,0.25,40,118,7785,TRUE,2002-2007,0.11588912372870222,1.7489976413687131e-9
183,0.25,40,118,7785,TRUE,2008-2015,0.042841467427563694,0.018943377628577302
184,0.25,40,118,7660,TRUE,1985-1991,-0.02158780424813356,0.2101030678914722
184,0.25,40,118,7660,TRUE,1992-2001,0.008739311958798957,0.5753847837912212
184,0.25,40,118,7660,TRUE,2002-2007,0.10402357121575087,1.2844674596068835e-9
184,0.25,40,118,7660,TRUE,2008-2015,0.04538792670471442,0.0048333024193923345
185,0.25,40,118,7760,TRUE,1985-1991,-0.03131847099647739,0.06617919834874177
185,0.25,40,118,7760,TRUE,1992-2001,0.007379546653251301,0.6325572430129026
185,0.25,40,118,7760,TRUE,2002-2007,0.11915739345044529,1.526913414345681e-12
185,0.25,40,118,7760,TRUE,2008-2015,0.049078233939735844,0.0020694846231139644
186,0.25,40,118,7885,TRUE,1985-1991,-0.018706379655668987,0.31094777935662726
186,0.25,40,118,7885,TRUE,1992-2001,0.00568773604897331,0.7348962803345837
186,0.25,40,118,7885,TRUE,2002-2007,0.11839480023459434,1.0045436224381966e-10
186,0.25,40,118,7885,TRUE,2008-2015,0.0424031733268383,0.015065583251396997
187,0.25,40,118,7817,TRUE,1985-1991,-0.03436616443727193,0.059142354286703544
187,0.25,40,118,7817,TRUE,1992-2001,0.01252576852344365,0.4509147125455439
187,0.25,40,118,7817,TRUE,2002-2007,0.12770013356118215,1.574930288731859e-12
187,0.25,40,118,7817,TRUE,2008-2015,0.050316733163677144,0.0035605295165442503
188,0.25,40,118,7958,TRUE,1985-1991,-0.03587068816870734,0.04561948691849539
188,0.25,40,118,7958,TRUE,1992-2001,0.005383319264551427,0.7381925861729458
188,0.25,40,118,7958,TRUE,2002-2007,0.12274505513342585,5.0341740362295754e-12
188,0.25,40,118,7958,TRUE,2008-2015,0.04987051825102494,0.003130723887231908
189,0.25,40,118,7860,TRUE,1985-1991,-0.027684121339824643,0.10597160226701903
189,0.25,40,118,7860,TRUE,1992-2001,0.008806215746193963,0.5763668846069046
