row_id,stat_rec,year,hat,pearson_resid,cooks_approx,flag_cooks_extreme,flag_hat,flag_any
7966,46E7,2008,0.00492404726744651,-0.5545293787824694,1.911476150861416e-4,FALSE,TRUE,TRUE
803,43F2,1986,0.00527183195734713,-0.5355988131117362,1.910477604120416e-4,FALSE,TRUE,TRUE
6636,46F2,2003,0.0023311098157896924,-0.7986783857353581,1.8674274956379606e-4,FALSE,TRUE,TRUE
1264,48E7,1988,0.0025906435230726595,0.753561807881786,1.8484535999722623e-4,FALSE,TRUE,TRUE
980,34F1,1987,0.002397654068956619,-0.7815909852471277,1.8396732629678085e-4,FALSE,TRUE,TRUE
4523,45E6,1998,0.0027871572709753647,-0.7244879707712023,1.8389000316527217e-4,FALSE,TRUE,TRUE
370,49F2,1985,0.0023724672410302327,0.7799311413333885,1.812532937259316e-4,FALSE,TRUE,TRUE
6167,47E7,2002,0.0024148886096699244,-0.7711057394430829,1.803578583780607e-4,FALSE,TRUE,TRUE
6172,46E7,2002,0.0028729713844921406,0.7055230824824574,1.7978886479185917e-4,FALSE,TRUE,TRUE
4532,42F1,1998,0.002364773401817416,-0.7736634862711284,1.7777070484865113e-4,FALSE,TRUE,TRUE
1081,38F8,1987,0.002401423932853586,0.7676542599150141,1.7774546745865966e-4,FALSE,TRUE,TRUE
5257,46E7,2000,0.0027278961030119207,-0.7053394383627254,1.705716426501485e-4,FALSE,TRUE,TRUE
1199,46F2,1987,0.002501058058451455,0.7353392182025393,1.6989647061156e-4,FALSE,TRUE,TRUE
200,37F1,1985,0.002489721287737119,-0.733592800092067,1.6832014909348738e-4,FALSE,TRUE,TRUE
8303,47E8,2009,0.0027171375758836083,-0.7015128271100709,1.6805682804486077e-4,FALSE,TRUE,TRUE
649,41E7,1986,0.0031105775414844283,0.6503580034830158,1.6548630059820261e-4,FALSE,TRUE,TRUE
6991,45E6,2005,0.002571247933831545,0.7102850074430012,1.629879502356708e-4,FALSE,TRUE,TRUE
1211,42F4,1987,0.0023957728906835547,-0.7357407061210909,1.6288784122379558e-4,FALSE,TRUE,TRUE
9104,42E9,2011,0.005023164486189546,-0.49706680255442426,1.5670793612621804e-4,FALSE,TRUE,TRUE
9416,43E8,2012,0.0024383547085746913,-0.7121880520462517,1.5535197442306169e-4,FALSE,TRUE,TRUE
60,43F1,1985,0.0024839705677859123,-0.6973981283577138,1.5176731371326264e-4,FALSE,TRUE,TRUE
7967,47E7,2008,0.003939043227724733,-0.5497259730351967,1.4997588693171755e-4,FALSE,TRUE,TRUE
145,37F0,1985,0.00291064835116337,-0.6333218790773463,1.4678462893255465e-4,FALSE,TRUE,TRUE
605,37F1,1986,0.002737739825369211,0.6472049904735426,1.4413423023891563e-4,FALSE,TRUE,TRUE
38,39E8,1985,0.003305412880307253,-0.5877840702263282,1.4369681841138823e-4,FALSE,TRUE,TRUE
