stat_rec,year,mean_ln_B_obs_ry,n_hauls_ry,B_lag_neighbour,n_neighbours_used
38F7,2009,9.536243504969462,4,10.541968535971217,4
38F8,2009,9.361093364182562,2,10.180015369889023,4
39E8,2009,12.213625687515826,2,11.355078992771004,4
39E9,2009,11.060704065640213,2,11.860926906567212,4
39F0,2009,11.64671453869572,2,11.640414805851233,4
39F1,2009,10.369107218115154,2,11.155150515472151,4
39F2,2009,10.232151017313116,2,11.01869408279995,4
39F3,2009,11.904637561142113,2,11.301558824022681,4
39F4,2009,11.737756868115401,2,11.716797806650927,4
39F5,2009,11.405710832086484,2,11.352984862183932,4
39F6,2009,11.029118557427358,3,11.160056812096503,4
39F7,2009,9.266638843527371,3,10.116116248092819,4
39F8,2009,10.231285414848198,2,9.457948306951414,4
40E8,2009,10.776244505386497,2,11.466787629713604,4
40E9,2009,11.36162906311616,2,11.268126667541395,4
40F0,2009,12.232023323191651,2,11.439724122743236,4
40F1,2009,11.752206491789355,2,11.473263202994726,4
40F2,2009,11.17832284665322,2,11.069021042791263,4
40F3,2009,10.749042927916086,2,11.06009792733931,4
40F4,2009,10.468481605235112,2,11.14603199843652,4
40F5,2009,11.038082693216232,2,11.305870738172192,4
40F6,2009,11.870610660515982,2,10.695225570119446,4
40F7,2009,9.66781751512626,2,10.822599205674088,4
41E7,2009,11.273719946161854,2,10.836676931066417,4
41E8,2009,11.018175822060574,2,11.003986009227255,4
41E9,2009,11.00353477594722,2,11.421161469615107,4
41F0,2009,10.998346397371705,2,11.741614461813356,4
41F1,2009,12.11359942401888,2,11.381213454553698,4
41F2,2009,11.542683734146493,2,11.267411912692381,4
41F3,2009,10.688949696326791,2,11.268954584168766,4
41F4,2009,11.059245504498357,2,11.039490980122483,4
41F5,2009,11.478679854851192,2,10.985747067089878,4
41F6,2009,11.045883514707933,2,11.169967365035598,4
41F7,2009,11.107263803945063,2,10.307760964631624,4
42E7,2009,10.589842587405148,2,11.321632655189658,4
42E8,2009,10.96244480941345,2,11.486675762125117,4
42E9,2009,12.306494595911992,2,11.62430667936929,4
42F0,2009,11.617300324095677,2,11.707661123569542,4
42F1,2009,11.231617194907244,2,11.468822503081963,4
42F2,2009,11.088775683770637,2,11.412464523984582,4
42F3,2009,11.724846170114127,2,11.207911492690386,4
42F4,2009,11.521852764076836,2,11.030203107481011,4
42F5,2009,10.799776555936996,2,10.95634460632597,4
42F6,2009,10.223315140830156,3,10.635790554258639,4
42F7,2009,10.294027687862151,2,10.374649201885639,4
43E8,2009,12.032190043122757,2,11.895441554285728,4
43E9,2009,12.913946808020814,2,12.195349475463221,4
43F0,2009,12.294186306087227,2,11.914031431410141,4
43F1,2009,11.055614580442661,2,11.80736508070352,4
43F2,2009,11.150710996770464,2,11.100018517201278,4
43F3,2009,11.53206782658728,2,11.151472531344316,4
43F4,2009,10.536944199374563,2,11.095288833100625,4
43F5,2009,10.6015306655457,2,10.95010089954455,4
43F6,2009,10.403474458527475,3,10.662399398738721,4
43F7,2009,9.764543404239863,2,10.50702027279121,4
44E6,2009,10.497622251395772,2,11.821727131525641,4
44E7,2009,11.353073534233264,2,11.379666640958478,4
44E8,2009,12.352301065475386,2,11.823088245826888,4
44E9,2009,12.148526956730908,2,12.374490875664998,4
44F0,2009,12.06926401308141,2,12.33537773190603,4
44F1,2009,12.55294582504914,2,11.706641102834043,4
44F2,2009,10.72361597800453,2,11.554336741818993,4
44F3,2009,11.19338875911811,2,11.3395791080047,4
44F4,2009,10.725704076192681,2,11.478930196317014,4
44F5,2009,12.060208384339168,3,10.99733959588729,4
45E6,2009,11.281556809643796,2,11.684106473473559,4
45E7,2009,11.38718643731896,2,11.494929563342659,4
45E8,2009,11.758562449220621,2,12.143594391754906,4
45E9,2009,12.162451616082382,2,11.819817636330452,4
45F0,2009,12.345851839756847,2,12.240523702120843,4
45F1,2009,12.978069839807569,2,12.308786259873695,4
45F2,2009,11.320301386338263,2,11.96436323707852,4
45F3,2009,12.376928551234315,2,11.669607269392706,4
45F4,2009,12.125179442436217,2,11.583895219055835,4
46E6,2009,13.265091744906545,1,11.25206205242064,4
46E7,2009,11.586525460272956,2,12.169542438266529,4
46E8,2009,12.672438448142898,2,11.913821895203602,4
46E9,2009,11.026329299613435,2,12.035698845454089,4
46F0,2009,11.752309339512014,2,12.319521918171374,4
46F1,2009,13.01604598835053,2,12.43835903048903,4
46F2,2009,11.77883857926766,2,12.32638891032186,4
46F3,2009,12.039559489678236,2,12.36036011157349,4
47E6,2009,10.786712817068098,1,12.11670681311104,4
47E7,2009,11.353453122697712,2,11.97971639340385,4
47E8,2009,13.283870371707398,2,12.211671453674569,4
47E9,2009,11.555595978079065,2,12.416976056564865,4
47F0,2009,12.88986054496468,2,12.134492097012256,4
47F1,2009,13.244218363368878,2,12.59522892713305,4
47F2,2009,12.929648776920407,2,12.40675440047104,4
47F3,2009,12.356024538871576,2,12.316652537526526,4
48E7,2009,12.26175692456695,1,12.015436285587459,4
48E8,2009,13.265198265778597,2,12.667463060763431,4
48E9,2009,12.467844009973948,2,12.267637012262975,4
48F0,2009,11.98584470708907,2,12.563998167697758,4
48F1,2009,11.545360398296584,2,12.42919412773612,4
48F2,2009,12.247936120376046,2,11.958074107459016,4
48F3,2009,12.049465763131412,2,11.776420968991221,4
49E8,2009,12.656380936805432,1,12.095176884898974,4
49E9,2009,12.26390909810517,2,12.459657889347929,4
49F0,2009,13.352927717555822,2,12.489970439057277,4
49F1,2009,12.238777320110483,2,12.286995768306141,4
49F2,2009,11.30782149148766,2,11.796279283176393,4
49F3,2009,11.193901725229601,2,11.868567331575965,4
50E8,2009,11.490121282655616,1,11.58657816294792,4
50E9,2009,11.36147889305651,2,12.114274082234312,4
50F0,2009,13.471350630924388,2,12.282999755053108,4
50F1,2009,12.941873465884498,2,12.519771156514263,4
50F2,2009,11.50450196698944,2,12.265907318151598,4
50F3,2009,12.61248010469535,2,11.551919848561397,4
51E8,2009,11.096737504677662,2,11.38975860916995,4
51E9,2009,11.231715317252071,2,11.356014156026347,4
51F0,2009,11.475718943715604,2,12.232249887316428,4
51F1,2009,12.864454708032742,2,12.522599312765843,4
51F2,2009,12.201454210538884,2,12.480827561400508,4
31F1,2010,11.39008999147881,3,10.525024299150203,4
31F2,2010,11.921311481121146,1,10.686564942383734,4
32F1,2010,10.575161198203123,2,10.569886727776682,4
32F2,2010,11.052261627649706,2,10.877763008469735,4
32F3,2010,9.728746952203297,1,11.299155153779907,4
33F1,2010,8.551362889626839,1,10.326113809082312,4
33F2,2010,11.285832402351375,2,10.501054518506697,4
33F3,2010,11.279871186881813,2,10.940333424031238,4
33F4,2010,11.57865539823673,3,10.855903679554146,4
34F1,2010,8.32273926590632,2,9.834332438415498,4
34F2,2010,11.120722369868432,2,10.276212577419006,4
34F3,2010,11.168098943333552,4,11.153812808311741,4
34F4,2010,11.246897635797923,3,11.134287363805033,4
35F0,2010,10.275539662871743,1,11.276559656648722,4
35F1,2010,9.389704831294978,1,10.39953759267755,4
35F2,2010,10.32817969808478,2,11.062184920606516,4
35F3,2010,10.967760040698794,3,11.03413525649512,4
35F4,2010,10.822635072951057,3,11.331662965272752,4
36F0,2010,14.722102785546236,1,12.011827305112726,3
36F1,2010,12.671691743847356,1,12.336888446951239,4
36F2,2010,12.770552440563856,2,11.917559704876561,4
36F3,2010,11.817627311611087,3,11.928455308928655,4
36F4,2010,11.2943668729832,3,11.2236966499486,4
36F5,2010,10.296748550197751,2,11.104834800536345,4
36F6,2010,9.82241412073457,2,10.550673891001473,4
36F7,2010,9.702820265311429,2,10.31313377327105,4
37E9,2010,NA,0,13.26876704626391,4
37F0,2010,13.088250508619078,1,13.573922934237082,3
37F1,2010,12.465193730399882,2,12.43949996626866,4
37F2,2010,12.852740065963022,2,11.953115750562157,4
37F3,2010,12.681141881468772,4,12.314473821554063,4
37F4,2010,11.957775665034506,3,11.837371962247381,4
37F5,2010,11.344782543393105,2,11.143131999790569,4
37F6,2010,10.85834420510361,2,11.02200011319771,4
37F7,2010,10.873625230515504,3,9.650838550076749,4
37F8,2010,9.698151536730517,2,8.806383716981893,4
38E9,2010,11.730242604125197,1,12.974869756266113,3
38F0,2010,13.53447228676513,1,12.209679266794257,4
38F1,2010,11.145317546645183,1,11.636801338256925,4
38F2,2010,9.895574949816115,2,11.698689123411711,4
38F3,2010,12.629752243607635,2,11.296161113739974,4
38F4,2010,12.029196551144452,1,12.068879494477079,4
38F5,2010,11.459659578826411,1,11.93160975292244,4
38F6,2010,12.047178558147662,2,10.578365808766556,4
38F7,2010,8.344038193161442,2,9.893135840346535,4
38F8,2010,6.305051178939194,1,9.388661234676416,4
39E8,2010,12.68307381917041,1,12.127064840622301,4
39E9,2010,12.707063162862797,1,12.638383312193355,4
39F0,2010,12.87490640778757,1,12.161299227867453,4
39F1,2010,10.651964386046572,2,11.396072582480556,4
39F2,2010,10.166946637431,2,10.524214006168133,4
39F3,2010,10.578731072530553,1,11.216730971061379,4
39F4,2010,12.228330490439765,1,11.391697328333446,4
39F5,2010,12.305281359004548,1,11.876577644006577,4
39F6,2010,11.65142125797476,2,11.583204572741037,4
39F7,2010,10.34668839378378,3,9.907572175356362,4
39F8,2010,9.16576681502993,1,8.866210050285932,4
40E8,2010,10.80564317781097,1,12.126290635740997,4
40E9,2010,13.265310417690245,1,11.713652337579688,4
40F0,2010,11.75169707579531,2,12.275686786317323,4
40F1,2010,11.397119738058471,2,11.698247013705693,4
40F2,2010,10.97058561627929,2,10.933480726917193,4
40F3,2010,9.841894512767118,2,10.88546870043587,4
40F4,2010,10.653580330654234,2,11.4236643438898,4
40F5,2010,12.166899248785374,1,11.457885503297037,4
40F6,2010,11.63366998002816,2,11.458134349720545,4
40F7,2010,10.469062435259316,2,11.435696457292241,4
41E7,2010,11.283449720508333,2,11.492695552520274,4
41E8,2010,11.273328585595003,2,11.383631868642949,4
41E9,2010,11.590205933849678,2,12.046613131283001,4
41F0,2010,11.565410581733001,2,11.901861274399796,4
41F1,2010,13.4187409767016,2,11.68724245828015,4
41F2,2010,12.327962019412183,2,11.645710916119919,4
41F3,2010,11.338977782279404,2,11.484280877173859,4
41F4,2010,11.45753312356695,2,11.336134136177488,4
41F5,2010,11.239010343501207,1,11.627096496390728,4
41F6,2010,11.54515445686273,1,11.426426313063304,4
41F7,2010,12.217272998494298,1,10.675684226923778,4
42E7,2010,12.036581804272307,2,11.492921515440317,4
42E8,2010,11.855228642402817,2,11.737998110809045,4
42E9,2010,12.082402940113756,2,11.821050173560554,4
42F0,2010,10.8468011112526,2,11.713670813310875,4
42F1,2010,11.458477493916945,2,11.833952956598697,4
42F2,2010,10.854539289219382,2,11.819131445957177,4
42F3,2010,12.309733852949181,2,11.37521022130354,4
42F4,2010,12.112968088275107,1,11.408369348322653,4
42F5,2010,11.338799156347857,2,11.678899865175916,4
42F6,2010,10.615751930229555,2,10.835365250786587,4
42F7,2010,10.072768085343515,2,10.813555976250777,4
43E8,2010,11.559679113255113,3,12.296694717821826,4
43E9,2010,12.991965006737125,1,11.96421381081804,4
43F0,2010,11.748392237479797,2,12.03013707969053,4
43F1,2010,12.215730449221208,2,11.783143778881117,4
43F2,2010,11.180352417550399,2,11.510800796166686,4
43F3,2010,11.194355725440268,2,11.060824125601759,4
43F4,2010,10.527411260426621,2,11.946183376642537,4
43F5,2010,12.747869098697798,2,11.288675048074904,4
43F6,2010,10.384739304592248,2,11.575957792886811,4
43F7,2010,10.036459671687007,2,10.822633079664904,4
44E6,2010,11.412889369936014,2,12.24187730768075,4
44E7,2010,12.367001905090234,2,12.017730850333868,4
44E8,2010,11.972583317057124,1,12.309873657518327,4
44E9,2010,12.466380952423492,2,12.47187558911441,4
44F0,2010,12.06605175155119,2,12.477991102575599,4
44F1,2010,12.745352966577327,2,12.18827926021541,4
44F2,2010,11.778577720785885,2,11.538074710796934,4
44F3,2010,10.225798971480831,2,11.588712390475521,4
44F4,2010,11.729540594156976,2,11.591388397412896,4
44F5,2010,12.903750470932888,1,11.92835346002316,4
45E6,2010,12.622506109228258,2,12.248220380602755,4
45E7,2010,12.062944605114074,2,12.859482902423364,4
45E8,2010,12.846432659304472,2,12.71477627980114,4
45E9,2010,12.856902281112202,2,12.193417919659119,4
45F0,2010,12.95183825382178,2,12.558664418122733,4
45F1,2010,12.692757119303353,2,12.551093850802856,4
45F2,2010,12.000794487579181,2,11.948373846857912,4
45F3,2010,11.65237552151896,2,11.807739119591787,4
45F4,2010,12.708592886811243,2,11.475871304913165,4
46E6,2010,11.915056611290439,2,12.867320733185545,4
46E7,2010,13.601990936070491,2,12.599779857213255,4
46E8,2010,13.966674915921153,2,12.637481269448273,4
46E9,2010,10.509019813086734,2,12.68939889160578,4
46F0,2010,12.618946520524187,2,12.178993724745451,4
46F1,2010,12.506389695233135,2,12.475343701313664,4
46F2,2010,11.66978502582345,2,12.121025185027172,4
46F3,2010,12.295770132495889,2,11.762646091084367,4
47E6,2010,12.790342590916076,2,12.681374469728341,4
47E7,2010,12.454443296527355,2,13.18470555783576,4
47E8,2010,13.592481669331391,2,12.49138278087737,4
47E9,2010,11.315071848865577,2,12.500719617049166,4
47F0,2010,12.748727136840154,2,12.343106791540926,4
47F1,2010,12.919886139603665,2,12.143745273659619,4
47F2,2010,11.68114642480048,2,12.184831409416162,4
47F3,2010,12.047277392194575,2,12.061106471971037,4
48E7,2010,12.754007035025083,1,12.63988966028384,4
48E8,2010,12.229341062195395,2,13.146142561197848,4
48E9,2010,13.152649848938385,2,12.129535118022496,4
48F0,2010,12.518522657170273,2,12.981426077127104,4
48F1,2010,11.638717837764709,2,12.529403183973981,4
48F2,2010,12.102377080042956,2,11.94890028816466,4
48F3,2010,12.165132250544826,1,11.972477083073999,4
49E8,2010,13.085431691496533,2,11.744519639166832,4
49E9,2010,12.455204903858734,2,12.926553718257614,4
49F0,2010,14.385609484965165,2,12.653283712538821,4
49F1,2010,12.57682685907903,2,12.762866657898412,4
49F2,2010,12.310604639548629,2,12.071249921957161,4
49F3,2010,11.429649220509834,2,12.212495547273674,4
50E8,2010,11.21100874298283,2,11.939911017196657,4
50E9,2010,11.082523847630371,2,12.19682517808649,4
50F0,2010,13.062580430047248,2,12.173232779724255,4
50F1,2010,12.716534669315143,2,12.77947570959813,4
50F2,2010,12.176146528196824,2,12.526278577282318,4
50F3,2010,12.198098770804418,2,12.199069154429091,4
51E8,2010,11.53318189420258,2,11.215075585764172,4
51E9,2010,12.058506635457146,2,11.08374440045053,4
51F0,2010,10.508263116986344,2,12.376489983551044,4
51F1,2010,13.302349021069414,1,12.291813611452454,4
51F2,2010,12.879876229461079,2,12.59828224734645,4
31F1,2011,14.78424581944934,2,11.736445795376985,4
31F2,2011,12.638768813709715,3,12.494789276141045,4
32F1,2011,12.429952708442894,2,12.116471432384344,4
32F2,2011,11.86777464260839,2,11.942620926737218,4
32F3,2011,10.897183934063559,3,11.706437233133386,4
33F1,2011,10.009287016746942,2,10.439734356805648,4
33F2,2011,11.804578250732707,2,10.286249577812764,4
33F3,2011,10.82069937533326,3,11.522645815185562,4
33F4,2011,12.332696663859185,2,10.885703440098887,4
34F1,2011,9.077169191484522,2,9.908017532826758,4
34F2,2011,8.447237276562468,2,10.65776337297457,4
34F3,2011,11.056124412086797,4,9.996483945498086,4
34F4,2011,10.768806038911926,2,10.911886041675615,4
35F0,2011,9.69010655151683,2,11.78253452012585,4
35F1,2011,11.48543928648079,2,10.820266529400985,4
35F2,2011,10.693181637594254,2,10.496698935781051,4
35F3,2011,9.94919309118469,3,10.859665744565413,4
35F4,2011,10.30952999957179,3,10.91414009577477,4
36F0,2011,12.74692086552975,3,11.97887072187335,3
36F1,2011,13.820608737008335,2,12.15319181632615,4
36F2,2011,12.104926088896253,2,12.231918251142709,4
36F3,2011,11.37982692900881,4,11.144571860331435,4
36F4,2011,11.558734323993649,3,10.837715823080066,4
36F5,2011,9.9938613483838,3,11.456989357514434,4
36F6,2011,10.12304746011586,3,11.172741400504274,4
36F7,2011,10.051236153910512,2,10.59811135020106,4
37E9,2011,NA,0,12.655479199722892,4
37F0,2011,12.425896877094882,3,12.587116606733982,3
37F1,2011,12.275481024397802,2,12.696284082035218,4
37F2,2011,13.034055700959433,2,11.453217403579963,4
37F3,2011,10.965433937251149,5,11.944100624436949,4
37F4,2011,11.667645015355863,2,11.905865256609601,4
37F5,2011,12.478530630592365,2,11.711206295401299,4
37F6,2011,12.167337469130418,2,11.464550732731356,4
37F7,2011,10.623440350824776,3,10.50876273856196,4
37F8,2011,9.47862012073319,2,10.062031931201846,4
38E9,2011,12.710151125992539,3,12.08788159581204,3
38F0,2011,12.738947930274396,2,12.31812175935682,4
38F1,2011,11.50457501307822,2,11.731501791348727,4
38F2,2011,10.467028563774647,2,11.644039554170824,4
38F3,2011,11.694874852423691,2,11.224254728833134,4
38F4,2011,12.62076213460124,2,12.06305309593813,4
38F5,2011,13.015981348735114,2,12.56813677859498,4
38F6,2011,12.633184489392423,3,11.401929875469099,4
38F7,2011,10.337857210473723,3,10.461713752391159,4
38F8,2011,9.23559400959837,1,9.49020929006796,4
39E8,2011,10.884140017852262,1,11.906997829052308,4
39E9,2011,12.64055683930946,2,11.886940568799538,4
39F0,2011,12.631864021261642,2,12.410981376065575,4
39F1,2011,11.444549646948062,4,11.6041003941372,4
39F2,2011,10.342652650221956,3,11.225850212996928,4
39F3,2011,10.843794279705504,2,11.046960637976749,4
39F4,2011,11.873711167237852,2,11.640382444038078,4
39F5,2011,12.540069859793892,2,11.699949649264157,4
39F6,2011,10.08654347353714,3,11.604382868423365,4
39F7,2011,9.354636159749067,3,10.092662372870535,4
39F8,2011,8.789723669315862,1,10.021153129494145,4
40E8,2011,10.95567624081552,2,11.012425603795881,4
40E9,2011,11.321607110091714,2,12.013562101699895,4
40F0,2011,12.81987108773038,2,12.355202204369826,4
40F1,2011,11.937309891986983,3,12.205492852752215,4
40F2,2011,12.148028361559497,3,11.158989573288785,4
40F3,2011,10.276603882023494,3,11.178888793092407,4
40F4,2011,10.556903502051679,3,11.190855496390181,4
40F5,2011,11.823562607546524,2,11.577577468782577,4
40F6,2011,11.889640964758076,2,11.192523614043102,4
40F7,2011,11.156525138155416,2,10.945771984169175,4
41E7,2011,11.5135459969767,3,11.083520858660544,4
41E8,2011,10.330409290262848,3,11.347905083964392,4
41E9,2011,11.638144238944221,2,11.892783017314013,4
41F0,2011,13.530027794138965,2,12.280742418762912,4
41F1,2011,12.409522314770925,1,12.301742182547724,4
41F2,2011,12.079391868922706,2,11.822667517544971,4
41F3,2011,11.166829029052947,2,11.173327813599194,4
41F4,2011,10.789544328752854,2,11.118296411415088,4
41F5,2011,11.323695548526661,2,11.476242339623148,4
41F6,2011,11.703463236933326,2,11.314368514191731,4
41F7,2011,10.835347575236232,2,10.80268752725959,4
42E7,2011,11.76374404444268,2,11.288206205071994,4
42E8,2011,11.284253859121126,2,11.62696422084884,4
42E9,2011,12.389087874762527,2,12.189707832110477,4
42F0,2011,12.255432033606127,2,12.478659715375644,4
42F1,2011,11.660239175142245,2,12.22056127196333,4
42F2,2011,11.566290364796515,2,11.747064146501232,4
42F3,2011,11.547771174697726,2,11.20948414516116,4
42F4,2011,11.425757566029066,2,11.134341573789879,4
42F5,2011,11.588399185259888,2,11.399575483837946,4
42F6,2011,11.208789968245958,2,11.095957701802996,4
42F7,2011,9.141971765703662,2,11.064118351682918,4
43E8,2011,12.024615673927304,2,12.54294464260056,4
43E9,2011,13.581001196770433,2,12.463678663195559,4
43F0,2011,12.33528401745884,2,12.82130334534839,4
43F1,2011,12.651000374679752,2,12.207851431861766,4
43F2,2011,11.700854367242252,2,11.500807308405156,4
43F3,2011,10.67905962076611,2,11.048466080306987,4
43F4,2011,10.611651606449048,2,11.059247101210063,4
43F5,2011,11.640058852550098,2,11.611987918272304,4
43F6,2011,11.949996619315112,2,11.352273081698899,4
43F7,2011,10.26233924393437,2,10.784026482125242,4
44E6,2011,10.160800895133725,2,12.176050129569635,4
44E7,2011,11.69115159830311,2,12.229078782903212,4
44E8,2011,13.615371916207566,2,12.519928839874591,4
44E9,2011,13.105727086633566,2,13.203379230422371,4
44F0,2011,12.79777977633725,2,12.59368504023389,4
44F1,2011,13.13502816760373,2,11.99792244820712,4
44F2,2011,11.106878873378246,2,11.459149168178202,4
44F3,2011,10.333587172838923,2,10.776615464556837,4
44F4,2011,10.492112365494982,2,11.295595167471205,4
44F5,2011,12.297904262065169,2,11.170765113256454,4
45E6,2011,12.83609489781577,2,11.995179686638217,4
45E7,2011,12.304047422455785,2,12.857107831503187,4
45E8,2011,13.258221000634387,2,13.28769117006126,4
45E9,2011,12.819364032374231,2,12.639466281150398,4
45F0,2011,11.798700889239427,2,12.335110658998737,4
45F1,2011,11.436030768433229,2,11.938728253075352,4
45F2,2011,10.6671269650279,2,11.449631037527901,4
45F3,2011,10.828410998588009,2,11.072056187785718,4
45F4,2011,11.939237628531686,2,10.750595880416569,4
46E6,2011,11.872906599703876,2,13.638944332169364,4
46E7,2011,13.642963829259484,2,13.331512941276749,4
46E8,2011,14.411981309207455,2,13.137268187079693,4
46E9,2011,12.39521614809421,2,12.946693185790725,4
46F0,2011,12.287268058850238,2,11.954818462291088,4
46F1,2011,12.154056990430348,2,12.127480260947266,4
46F2,2011,12.427203509712124,2,11.340157376162109,4
46F3,2011,11.34827298474436,2,11.398046174633247,4
47E6,2011,13.339602167862324,2,13.342950291955736,4
47E7,2011,14.737116433739882,2,13.33851301814305,4
47E8,2011,13.25267177033069,2,13.521171546755863,4
47E9,2011,12.268159342730975,2,12.329164552132307,4
47F0,2011,11.471299821400368,2,12.41533076714719,4
47F1,2011,12.35941870679347,2,11.953418912367255,4
47F2,2011,11.191172564445825,2,12.104536799935216,4
47F3,2011,11.145397625787028,2,11.878286716918895,4
48E7,2011,13.118814305119702,2,13.318968782242418,4
48E8,2011,12.667429101345137,2,12.77517099254417,4
48E9,2011,12.19747046870396,1,12.6838740711044,4
48F0,2011,12.746476960214071,2,12.563062064171527,4
48F1,2011,12.997146273192481,2,12.479426017792893,4
48F2,2011,12.486127357448241,2,12.113568782455081,4
48F3,2011,12.487573961037155,2,12.004238667786387,4
49E8,2011,12.531727426022329,2,12.678493099573512,4
49E9,2011,13.053430880127417,1,12.551026455653624,4
49F0,2011,13.586331693389301,2,12.727562695932031,4
49F1,2011,12.32568104671579,2,12.950225429273154,4
49F2,2011,11.778382331144863,2,12.260648538583142,4
49F3,2011,12.607047356765417,1,12.345032508521836,4
50E8,2011,13.104536182322594,2,12.538543875192715,4
50E9,2011,11.888576234498903,1,12.84873258867057,4
50F0,2011,12.784661896670844,2,12.692104759987119,4
50F1,2011,13.439041419365966,1,12.64922304388135,4
50F2,2011,11.623738393403121,1,12.792813027565602,4
50F3,2011,13.490435348502206,1,12.118140273140693,4
51E8,2011,13.281570444688207,2,12.324970876269306,4
51E9,2011,12.452301395561426,1,12.532288138551003,4
51F0,2011,11.854469692694305,2,12.747087591366704,4
51F1,2011,13.862810838735642,1,12.635391504995122,4
51F2,2011,12.463393011249373,1,13.104006500001734,4
31F1,2012,12.390750166989983,3,11.170173575690516,4
31F2,2012,10.9185306688562,2,11.759804747727129,4
32F1,2012,11.460196302711736,2,11.198609854981154,4
32F2,2012,12.139117382585287,3,10.882401007982489,4
32F3,2012,11.049155138621511,2,11.510945199734872,4
33F1,2012,10.162849948608837,3,10.0555587144637,4
33F2,2012,10.101721921740511,2,11.130197178962275,4
33F3,2012,12.041794607296524,3,11.240114744251775,4
33F4,2012,11.761146887317164,2,11.61619924347175,4
34F1,2012,8.483289856044102,1,10.401615087172557,4
34F2,2012,10.177026777358455,2,10.202096269669477,4
34F3,2012,12.048435029327912,2,11.058383483657936,4
34F4,2012,11.32541219864105,2,11.404332081138481,4
35F0,2012,11.976055029215573,1,10.189931750358591,4
35F1,2012,9.290528593507364,1,10.771491795178697,4
35F2,2012,10.174938271565381,2,10.303602447797415,4
35F3,2012,10.689300351335717,2,11.432109514335094,4
35F4,2012,11.118446056573129,2,11.171760521169544,4
36F0,2012,10.534224527993166,1,12.719799491893244,3
36F1,2012,12.451684023889731,1,10.908569179157222,4
36F2,2012,11.057554068988122,2,11.643276863757244,4
36F3,2012,12.386618699873955,2,11.017379258912607,4
36F4,2012,10.285710834827455,2,11.30709792691701,4
36F5,2012,10.769248605811368,2,10.874575486237285,4
36F6,2012,11.339686144328166,2,11.06745715054952,4
36F7,2012,11.516361260426338,2,11.259163232614975,4
37E9,2012,NA,0,12.867839013706462,4
37F0,2012,13.73165942257443,3,12.319072107075808,3
37F1,2012,12.751969526140236,2,12.177093410158808,4
37F2,2012,11.559866459699908,2,11.50755342872526,4
37F3,2012,12.036951780499134,2,11.645403023282464,4
37F4,2012,10.954078345409586,3,11.372018465368626,4
37F5,2012,10.918826620383935,3,11.264951215161432,4
37F6,2012,11.06539211557644,2,11.40319516261696,4
37F7,2012,11.076293530191199,3,11.3282565366008,4
37F8,2012,11.555281140364098,2,10.681012037955348,4
38E9,2012,13.53444983716423,2,12.361154405203287,3
38F0,2012,13.67102226709402,3,13.068039473660022,4
38F1,2012,10.965163734471158,2,12.095298540419954,4
38F2,2012,10.183738339273546,2,11.328444835773762,4
38F3,2012,11.681048588146407,3,11.308681495025759,4
38F4,2012,12.24658462576398,2,11.693934711770245,4
38F5,2012,12.271085793848332,2,11.895681809645069,4
38F6,2012,12.277974355564536,2,11.567474397016472,4
38F7,2012,11.175991630036329,4,10.872753162641331,4
38F8,2012,8.955401731167523,2,11.288818835138226,4
39E8,2012,11.487138078012688,2,11.77721914196397,4
39E9,2012,11.925302870503153,2,12.647622434200223,4
39F0,2012,14.040884900430267,3,12.417918378370633,4
39F1,2012,11.774464029172016,3,12.109069616561513,4
39F2,2012,11.107700560777577,2,11.241705280905071,4
39F3,2012,10.767451234566376,2,11.597800980398489,4
39F4,2012,11.869526119676655,3,11.707203523458201,4
39F5,2012,12.139341636867826,2,12.041384834552233,4
39F6,2012,11.757428048604787,2,11.888184273509303,4
39F7,2012,11.181343033642067,2,11.309266802140698,4
39F8,2012,11.242659536510407,1,10.593431097064297,4
40E8,2012,10.12110693899479,2,11.196785895651733,4
40E9,2012,11.528016921193705,2,11.362990082629066,4
40F0,2012,12.300884346713344,2,12.538601074997374,4
40F1,2012,12.322529270567053,2,12.27901595883067,4
40F2,2012,12.241167520608348,2,11.912507501013163,4
40F3,2012,11.732928652993316,2,11.705317645331897,4
40F4,2012,11.675436596634626,2,12.008331567872466,4
40F5,2012,12.267499376079158,2,11.714308306064042,4
40F6,2012,11.954078067962783,2,11.634561706246993,4
40F7,2012,11.06098799341127,2,11.262852391528709,4
41E7,2012,11.088024768528083,2,10.61181117888923,4
41E8,2012,10.683963814872456,2,10.757249244562885,4
41E9,2012,11.104666174304977,2,11.67811266057103,4
41F0,2012,12.26297320779847,2,11.899955546179836,4
41F1,2012,12.799547938828972,2,12.148871000655916,4
41F2,2012,12.486871519714708,2,12.211606271248595,4
41F3,2012,12.13721522951824,2,11.913998401916885,4
41F4,2012,12.163372122740734,2,11.746449514768113,4
41F5,2012,11.088376922790937,2,12.075344367649476,4
41F6,2012,11.452331406892757,2,11.49855610653316,4
41F7,2012,10.46365705761723,2,11.3709032904777,4
42E7,2012,10.926974865265983,2,11.022092827137966,4
42E8,2012,10.715199096423687,2,11.36240475182139,4
42E9,2012,12.237496698419486,2,11.36098968654247,4
42F0,2012,11.394723724872051,2,12.226215434271255,4
42F1,2012,11.523110004543433,2,11.851661415002582,4
42F2,2012,11.668494396038817,2,11.748885396495618,4
42F3,2012,11.272821312218781,2,11.844817787287454,4
42F4,2012,12.08476931012865,2,12.1128439808818,4
42F5,2012,12.418174564885257,2,11.62606234102868,4
